"comment","length","nefe","mfei1","mfei2","mfei3","mfei4","tot_bases","n_stems","n_loops","dP","dG","diff","gccontent","aa","ac","ag","au","ca","cc","cg","cu","ga","gc","gg","gu","ua","uc","ug","uu"
"random_seq_from_cds__NO_53201",82,-0.317560975609756,-0.376473577235772,-0.0728658536585366,-0.0728658536585366,-0.291463414634146,82,4,4,1,-0.291463414634146,0.0260975609756098,0.774193548387097,0.0246913580246914,0.0493827160493827,0.037037037037037,0.0493827160493827,0.037037037037037,0.0493827160493827,0.0987654320987654,0.0617283950617284,0.0987654320987654,0.0740740740740741,0.0864197530864197,0.0864197530864197,0,0.0740740740740741,0.123456790123457,0.0493827160493827
"random_seq_from_cds__NO_11354",81,-0.213086419753086,-0.28962962962963,-0.0248456790123457,-0.0397530864197531,-0.198765432098765,81,8,5,1,-0.198765432098765,0.014320987654321,0.686274509803922,0.025,0.025,0.0375,0.1,0.0375,0.05,0,0.15,0.05,0.025,0.075,0.05,0.0875,0.125,0.0875,0.075
"random_seq_from_cds__NO_58951",85,-0.314352941176471,-0.386029411764706,-0.0735294117647059,-0.147058823529412,-0.294117647058824,85,4,2,1,-0.294117647058824,0.020235294117647,0.761904761904762,0.0238095238095238,0.0238095238095238,0.0833333333333333,0.0476190476190476,0.0833333333333333,0.0357142857142857,0,0.0714285714285714,0.0357142857142857,0.0952380952380952,0.154761904761905,0.0833333333333333,0.0357142857142857,0.0476190476190476,0.130952380952381,0.0476190476190476
"random_seq_from_cds__NO_58967",71,-0.295070422535211,-0.362173038229376,-0.140845070422535,-0.28169014084507,-0.28169014084507,71,2,1,1,-0.28169014084507,0.0133802816901408,0.777777777777778,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0714285714285714,0.0714285714285714,0.0428571428571429,0,0.0571428571428571,0.0285714285714286,0.0285714285714286,0.1,0.157142857142857,0.0142857142857143,0.0714285714285714,0.2,0.0857142857142857
"random_seq_from_cds__NO_12433",82,-0.233536585365854,-0.314298780487805,-0.034349593495935,-0.0686991869918699,-0.20609756097561,82,6,3,1,-0.20609756097561,0.0274390243902439,0.655737704918033,0.0740740740740741,0.0123456790123457,0.0987654320987654,0.0740740740740741,0.0864197530864197,0.0493827160493827,0.0246913580246914,0.037037037037037,0.0864197530864197,0.037037037037037,0.0740740740740741,0.0864197530864197,0.0123456790123457,0.0987654320987654,0.0864197530864197,0.0617283950617284
"random_seq_from_cds__NO_56825",81,-0.453950617283951,-0.555703703703704,-0.149382716049383,-0.224074074074074,-0.448148148148148,81,3,2,1,-0.448148148148148,0.00580246913580251,0.806451612903226,0.0625,0.0125,0.05,0.0125,0.05,0.1,0.025,0.1125,0.0375,0.1,0.125,0.075,0,0.075,0.125,0.0375
"random_seq_from_cds__NO_12439",97,-0.186494845360825,-0.233505154639175,-0.0222385861561119,-0.0259450171821306,-0.155670103092784,97,7,6,1,-0.155670103092784,0.0308247422680412,0.666666666666667,0.03125,0.0729166666666667,0.0625,0.0729166666666667,0.09375,0.0833333333333333,0.0104166666666667,0.114583333333333,0.0416666666666667,0.0833333333333333,0.0520833333333333,0.0208333333333333,0.0729166666666667,0.0625,0.0729166666666667,0.0520833333333333
"random_seq_from_cds__NO_56823",80,-0.330125,-0.379114583333333,-0.0784375,-0.104583333333333,-0.31375,80,4,3,1,-0.31375,0.016375,0.827586206896552,0.0126582278481013,0.0253164556962025,0.0506329113924051,0.0379746835443038,0.0126582278481013,0.0886075949367089,0.0759493670886076,0.113924050632911,0.0759493670886076,0.113924050632911,0.0632911392405063,0.0506329113924051,0.0253164556962025,0.0632911392405063,0.126582278481013,0.0632911392405063
"random_seq_from_cds__NO_56829",81,-0.359012345679012,-0.469694852084789,-0.0701234567901235,-0.0876543209876543,-0.350617283950617,81,5,4,1,-0.350617283950617,0.00839506172839505,0.746478873239437,0.05,0.0875,0.075,0.0125,0.075,0.1375,0.0625,0.05,0.05,0.0625,0.1625,0.05,0.05,0.05,0.025,0
"random_seq_from_cds__NO_7257",64,-0.33234375,-0.419642857142857,-0.3125,-0.3125,-0.3125,64,1,1,1,-0.3125,0.01984375,0.74468085106383,0.0476190476190476,0.0317460317460317,0.0634920634920635,0.0476190476190476,0.0634920634920635,0.0317460317460317,0.0634920634920635,0.0793650793650794,0.0317460317460317,0.126984126984127,0.0793650793650794,0.0793650793650794,0.0317460317460317,0.0476190476190476,0.111111111111111,0.0634920634920635
"random_seq_from_cds__NO_8702",110,-0.365727272727273,-0.472532467532468,-0.0870454545454545,-0.0870454545454545,-0.348181818181818,110,4,4,1,-0.348181818181818,0.0175454545454545,0.736842105263158,0.0275229357798165,0.055045871559633,0.119266055045872,0.0275229357798165,0.0917431192660551,0.0642201834862385,0.055045871559633,0.055045871559633,0.0825688073394495,0.110091743119266,0.146788990825688,0.0275229357798165,0.018348623853211,0.0458715596330275,0.0458715596330275,0.0275229357798165
"random_seq_from_cds__NO_15283",88,-0.216818181818182,-0.337012987012987,-0.0245738636363636,-0.0327651515151515,-0.196590909090909,88,8,6,1,-0.196590909090909,0.0202272727272727,0.583333333333333,0.0919540229885057,0.0804597701149425,0.0459770114942529,0.0574712643678161,0.0689655172413793,0.0689655172413793,0.0114942528735632,0.103448275862069,0.0574712643678161,0.0344827586206897,0.0229885057471264,0.0344827586206897,0.0689655172413793,0.0574712643678161,0.0689655172413793,0.126436781609195
"random_seq_from_cds__NO_15280",90,-0.199666666666667,-0.288888888888889,-0.0433333333333333,-0.0577777777777778,-0.173333333333333,90,4,3,1,-0.173333333333333,0.0263333333333333,0.6,0.0561797752808989,0.0449438202247191,0.0449438202247191,0.123595505617978,0.0786516853932584,0.0337078651685393,0.0112359550561798,0.0561797752808989,0.0674157303370786,0.0561797752808989,0.0337078651685393,0.0561797752808989,0.0674157303370786,0.0561797752808989,0.123595505617978,0.0898876404494382
"random_seq_from_cds__NO_14159",110,-0.216,-0.375261121856867,-0.0337878787878788,-0.0337878787878788,-0.202727272727273,110,6,6,1,-0.202727272727273,0.0132727272727273,0.540229885057471,0.146788990825688,0.0642201834862385,0.0825688073394495,0.0642201834862385,0.0825688073394495,0.0825688073394495,0.00917431192660551,0.055045871559633,0.0825688073394495,0.0458715596330275,0.055045871559633,0.018348623853211,0.055045871559633,0.036697247706422,0.055045871559633,0.0642201834862385
"random_seq_from_cds__NO_11384",83,-0.185421686746988,-0.312376779846659,-0.0332530120481928,-0.0332530120481928,-0.166265060240964,83,5,5,1,-0.166265060240964,0.0191566265060241,0.532258064516129,0.146341463414634,0.0487804878048781,0.0975609756097561,0.0609756097560976,0.0487804878048781,0.024390243902439,0.0121951219512195,0.0731707317073171,0.0731707317073171,0.0731707317073171,0.0487804878048781,0.0365853658536585,0.0731707317073171,0.024390243902439,0.0731707317073171,0.0853658536585366
"random_seq_from_cds__NO_8706",97,-0.392164948453608,-0.487366765682335,-0.0756701030927835,-0.0945876288659794,-0.378350515463918,97,5,4,1,-0.378350515463918,0.0138144329896907,0.776315789473684,0.03125,0.0729166666666667,0.0416666666666667,0.03125,0.0625,0.0729166666666667,0.0625,0.0833333333333333,0.0729166666666667,0.0833333333333333,0.135416666666667,0.03125,0,0.0625,0.0833333333333333,0.0729166666666667
"random_seq_from_cds__NO_70383",71,-0.223661971830986,-0.280508859609269,-0.0345070422535211,-0.0690140845070423,-0.207042253521127,71,6,3,1,-0.207042253521127,0.0166197183098592,0.738095238095238,0.0428571428571429,0.0142857142857143,0.0142857142857143,0.0857142857142857,0.0571428571428571,0.0142857142857143,0.0142857142857143,0.0857142857142857,0.0428571428571429,0.0571428571428571,0.0428571428571429,0.128571428571429,0.0142857142857143,0.0714285714285714,0.2,0.114285714285714
"random_seq_from_cds__NO_14153",85,-0.220235294117647,-0.299917920656635,-0.0341176470588235,-0.0511764705882353,-0.204705882352941,85,6,4,1,-0.204705882352941,0.0155294117647059,0.682539682539683,0.0595238095238095,0.0476190476190476,0.0476190476190476,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0238095238095238,0.119047619047619,0.0595238095238095,0.0714285714285714,0.0357142857142857,0.0238095238095238,0.0357142857142857,0.119047619047619,0.0833333333333333,0.0238095238095238
"random_seq_from_cds__NO_15288",84,-0.237738095238095,-0.354529616724739,-0.0550595238095238,-0.110119047619048,-0.220238095238095,84,4,2,1,-0.220238095238095,0.0175,0.621212121212121,0.0963855421686747,0.0843373493975904,0.0843373493975904,0.0240963855421687,0.120481927710843,0.108433734939759,0.0120481927710843,0.072289156626506,0.072289156626506,0.0602409638554217,0.0120481927710843,0.036144578313253,0.0120481927710843,0.0481927710843374,0.072289156626506,0.0843373493975904
"random_seq_from_cds__NO_11387",84,-0.301785714285714,-0.423214285714286,-0.094047619047619,-0.141071428571429,-0.282142857142857,84,3,2,1,-0.282142857142857,0.0196428571428572,0.666666666666667,0.0602409638554217,0.072289156626506,0.108433734939759,0.0120481927710843,0.072289156626506,0.072289156626506,0.0120481927710843,0.0843373493975904,0.072289156626506,0.072289156626506,0.036144578313253,0.0843373493975904,0.036144578313253,0.0240963855421687,0.108433734939759,0.072289156626506
"random_seq_from_cds__NO_25127",68,-0.318676470588235,-0.408188502673797,-0.101470588235294,-0.152205882352941,-0.304411764705882,68,3,2,1,-0.304411764705882,0.014264705882353,0.745762711864407,0.0746268656716418,0.0597014925373134,0.0895522388059701,0,0.0746268656716418,0.149253731343284,0.0895522388059701,0.0746268656716418,0.0746268656716418,0.119402985074627,0.0298507462686567,0.0298507462686567,0,0.0597014925373134,0.0447761194029851,0.0298507462686567
"random_seq_from_cds__NO_7270",69,-0.287391304347826,-0.432959326788219,-0.0913043478260869,-0.13695652173913,-0.273913043478261,69,3,2,1,-0.273913043478261,0.0134782608695652,0.63265306122449,0.0441176470588235,0.0588235294117647,0.0735294117647059,0.0882352941176471,0.102941176470588,0,0,0.117647058823529,0.0441176470588235,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0735294117647059,0.0882352941176471,0.102941176470588,0.0294117647058824
"random_seq_from_cds__NO_12426",84,-0.270952380952381,-0.391891891891892,-0.0416666666666667,-0.0625,-0.25,84,6,4,1,-0.25,0.0209523809523809,0.637931034482759,0.072289156626506,0.0120481927710843,0.0602409638554217,0.108433734939759,0.0602409638554217,0.0240963855421687,0.036144578313253,0.0481927710843374,0.0481927710843374,0.036144578313253,0.108433734939759,0.0843373493975904,0.072289156626506,0.0843373493975904,0.072289156626506,0.072289156626506
"random_seq_from_cds__NO_58976",89,-0.359325842696629,-0.438202247191011,-0.0876404494382022,-0.0876404494382022,-0.350561797752809,89,4,4,1,-0.350561797752809,0.00876404494382022,0.8,0.0227272727272727,0.0795454545454545,0.0113636363636364,0.0340909090909091,0.0681818181818182,0.0909090909090909,0.102272727272727,0.0795454545454545,0.0454545454545455,0.113636363636364,0.0681818181818182,0.0681818181818182,0.0227272727272727,0.0568181818181818,0.113636363636364,0.0227272727272727
"random_seq_from_cds__NO_58975",87,-0.274137931034483,-0.352137931034483,-0.0364532019704433,-0.0850574712643678,-0.255172413793103,87,7,3,1,-0.255172413793103,0.0189655172413793,0.72463768115942,0.0116279069767442,0.151162790697674,0.0465116279069767,0.0116279069767442,0.0930232558139535,0.0465116279069767,0.0813953488372093,0.0930232558139535,0.0697674418604651,0.0581395348837209,0.0930232558139535,0.0465116279069767,0.0465116279069767,0.0581395348837209,0.0465116279069767,0.0465116279069767
"random_seq_from_cds__NO_56836",87,-0.411264367816092,-0.498003629764065,-0.0657088122605364,-0.0985632183908046,-0.394252873563218,87,6,4,1,-0.394252873563218,0.0170114942528736,0.791666666666667,0.0116279069767442,0.0930232558139535,0.0348837209302326,0.0232558139534884,0.127906976744186,0.104651162790698,0.0348837209302326,0.0930232558139535,0.0116279069767442,0.127906976744186,0.127906976744186,0.0348837209302326,0.0232558139534884,0.0232558139534884,0.104651162790698,0.0232558139534884
"random_seq_from_cds__NO_68041",88,-0.38,-0.447083333333333,-0.090625,-0.120833333333333,-0.3625,88,4,3,1,-0.3625,0.0175,0.810810810810811,0,0.0574712643678161,0.0804597701149425,0.0229885057471264,0.0919540229885057,0.0459770114942529,0.114942528735632,0.0344827586206897,0.0689655172413793,0.114942528735632,0.114942528735632,0.0919540229885057,0,0.0574712643678161,0.0919540229885057,0.0114942528735632
"random_seq_from_cds__NO_23902",81,-0.281975308641975,-0.312121212121212,-0.0635802469135802,-0.0847736625514403,-0.254320987654321,81,4,3,1,-0.254320987654321,0.0276543209876543,0.814814814814815,0.0125,0,0.025,0.075,0.0375,0.025,0.0125,0.125,0.0625,0.075,0.125,0.0875,0.0125,0.0875,0.1875,0.05
"random_seq_from_cds__NO_37599",70,-0.273857142857143,-0.419087301587302,-0.0511428571428571,-0.0852380952380952,-0.255714285714286,70,5,3,1,-0.255714285714286,0.0181428571428572,0.610169491525424,0.0434782608695652,0.072463768115942,0.144927536231884,0.072463768115942,0.144927536231884,0.0579710144927536,0,0.0579710144927536,0.130434782608696,0.072463768115942,0.0434782608695652,0.0144927536231884,0.0144927536231884,0.0434782608695652,0.072463768115942,0.0144927536231884
"random_seq_from_cds__NO_15273",99,-0.192121212121212,-0.254006734006734,-0.0276094276094276,-0.0414141414141414,-0.165656565656566,99,6,4,1,-0.165656565656566,0.0264646464646465,0.652173913043478,0.0408163265306122,0.0816326530612245,0.0510204081632653,0.0612244897959184,0.102040816326531,0.0714285714285714,0.0204081632653061,0.0918367346938776,0.0510204081632653,0.0408163265306122,0.0102040816326531,0.0714285714285714,0.0510204081632653,0.0918367346938776,0.0816326530612245,0.0816326530612245
"random_seq_from_cds__NO_15270",97,-0.185154639175258,-0.297303727200634,-0.0186712485681558,-0.0336082474226804,-0.168041237113402,97,9,5,1,-0.168041237113402,0.0171134020618557,0.565217391304348,0.104166666666667,0.0625,0.03125,0.104166666666667,0.09375,0.03125,0,0.09375,0.0729166666666667,0.0416666666666667,0.03125,0.0416666666666667,0.0416666666666667,0.0833333333333333,0.114583333333333,0.0520833333333333
"random_seq_from_cds__NO_25120",84,-0.296309523809524,-0.405758582502769,-0.0454365079365079,-0.0545238095238095,-0.272619047619048,84,6,5,1,-0.272619047619048,0.0236904761904762,0.671875,0.072289156626506,0.0481927710843374,0.0602409638554217,0.072289156626506,0.0843373493975904,0.0240963855421687,0.036144578313253,0.0481927710843374,0.0602409638554217,0.072289156626506,0.144578313253012,0.0481927710843374,0.036144578313253,0.036144578313253,0.0843373493975904,0.072289156626506
"random_seq_from_cds__NO_70394",70,-0.341428571428571,-0.436190476190476,-0.0817857142857143,-0.109047619047619,-0.327142857142857,70,4,3,1,-0.327142857142857,0.0142857142857143,0.75,0.0289855072463768,0.0579710144927536,0.0579710144927536,0.0434782608695652,0.115942028985507,0.0289855072463768,0.072463768115942,0.0434782608695652,0.0144927536231884,0.101449275362319,0.144927536231884,0.0869565217391304,0.0289855072463768,0.072463768115942,0.072463768115942,0.0289855072463768
"random_seq_from_cds__NO_14142",75,-0.318933333333333,-0.430350877192982,-0.0743333333333333,-0.0991111111111111,-0.297333333333333,75,4,3,1,-0.297333333333333,0.0216,0.690909090909091,0.0540540540540541,0.0810810810810811,0.027027027027027,0.0675675675675676,0.0675675675675676,0.0540540540540541,0.0405405405405405,0.108108108108108,0.0540540540540541,0.0675675675675676,0.0810810810810811,0.0405405405405405,0.0405405405405405,0.0675675675675676,0.0945945945945946,0.0540540540540541
"random_seq_from_cds__NO_60784",74,-0.510945945945946,-0.581365576102418,-0.164864864864865,-0.494594594594595,-0.494594594594595,74,3,1,1,-0.494594594594595,0.0163513513513514,0.850746268656716,0,0.0410958904109589,0.0684931506849315,0.0273972602739726,0.10958904109589,0.150684931506849,0.0684931506849315,0.0136986301369863,0.0273972602739726,0.10958904109589,0.26027397260274,0.0273972602739726,0,0.0273972602739726,0.0410958904109589,0.0273972602739726
"random_seq_from_cds__NO_14144",87,-0.30551724137931,-0.393650793650794,-0.0475095785440613,-0.071264367816092,-0.285057471264368,87,6,4,1,-0.285057471264368,0.0204597701149425,0.724137931034483,0.0465116279069767,0.0232558139534884,0.0813953488372093,0.0348837209302326,0.0348837209302326,0.0348837209302326,0,0.0930232558139535,0.0581395348837209,0.0465116279069767,0.104651162790698,0.104651162790698,0.0465116279069767,0.0697674418604651,0.127906976744186,0.0930232558139535
"random_seq_from_cds__NO_8718",81,-0.441975308641975,-0.499372596640356,-0.139094650205761,-0.208641975308642,-0.417283950617284,81,3,2,1,-0.417283950617284,0.0246913580246914,0.835616438356164,0,0.0625,0.075,0.0125,0.1,0.1625,0.1125,0.0625,0.0375,0.1625,0.0875,0.025,0,0.0625,0.0375,0
"random_seq_from_cds__NO_15275",75,-0.2376,-0.329411764705882,-0.0583333333333333,-0.116666666666667,-0.233333333333333,75,4,2,1,-0.233333333333333,0.00426666666666667,0.708333333333333,0.0405405405405405,0.0405405405405405,0.0540540540540541,0.0540540540540541,0.0675675675675676,0.0540540540540541,0.0135135135135135,0.121621621621622,0.0540540540540541,0.0540540540540541,0.0540540540540541,0.0405405405405405,0.027027027027027,0.0945945945945946,0.0810810810810811,0.148648648648649
